Name1,Manufacturer,Model,Model_Year,Transmission,KM_Done,Price,Time,Rating
Toyota Yaris Sedan  1.5L YX (CVT) 2020,Toyota ,Yaris ,2020.0,Automatic,14000.0,46000," Mar 10, 2021",10
Toyota Yaris 2017,Toyota ,Yaris ,2017.0,Automatic,75000.0,35000," Mar 09, 2021",10
Chevrolet Cruze  1.6L 2013,Chevrolet ,Cruze ,2013.0,Automatic,112600.0,21000," Mar 09, 2021",10
Hyundai Elantra  1.6L 2005,Hyundai ,Elantra ,2005.0,Automatic,400000.0,11000," Mar 09, 2021",10
Nissan Sentra  1.6L S 2015,Nissan ,Sentra ,2015.0,Automatic,120000.0,26000," Mar 09, 2021",10
Renault Duster   PE 2015,Renault ,Duster ,2015.0,Manual,210000.0,20000," Mar 09, 2021",10
Chevrolet Cruze  1.6L 2015,Chevrolet ,Cruze ,2015.0,Manual,135000.0,19000," Mar 09, 2021",10
Chevrolet Cruze  1.6L 2012,Chevrolet ,Cruze ,2012.0,Manual,170000.0,13000," Mar 09, 2021",10
Nissan Tiida  1.6 S 2011,Nissan ,Tiida ,2011.0,Automatic,128000.0,15000," Mar 09, 2021",10
Hyundai Elantra  1.6L 2012,Hyundai ,Elantra ,2012.0,Automatic,145000.0,17000," Mar 08, 2021",10
Kia Carens  1.6 EX 2008,Kia ,Carens ,2008.0,Automatic,189000.0,17000," Mar 08, 2021",10
Hyundai Creta  1.6L Basic 2020,Hyundai ,Creta ,2020.0,Automatic,16300.0,55000," Mar 08, 2021",10
Ford Focus  1.6L 2014,Ford ,Focus ,2014.0,Automatic,197000.0,16000," Mar 08, 2021",10
Toyota Camry  2.5L GLX 2007,Toyota ,Camry ,2007.0,Automatic,182000.0,18000," Mar 08, 2021",10
Kia Rio Hatchback  1.4 Base 2014,Kia ,Rio ,2014.0,Automatic,169000.0,26000," Mar 08, 2021",10
Renault Logan  Basic 2012,Renault ,Logan ,2012.0,Automatic,242000.0,9000," Mar 08, 2021",10
